Transaction,Award ID,Order Number,DUNS,Recipient,Recipient City,Recipient State,Recipient CD,Recipient Country,Pop State,Pop CD,Pop Country,Award Amount,Award Date,Award Type,Awarding Agency,Awarding Bureau,Funding Agency,Funding Bureau,CFDA Code,CFDA Title,Fiscal Year,Role
4926D493-A8BF-81F2-1713-4EBFDE98FEF6,"F32NS083508","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$52,190.00",02/12/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.853","Extramural Research Programs in the Neurosciences and Neurological Disorders",2014,Prime
63B11813-4D6B-F01A-67E2-AB025D87AD71,"F32NS083508","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$1,092.00",03/06/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.853","Extramural Research Programs in the Neurosciences and Neurological Disorders",2014,Prime
B6E84B39-542D-0AAD-087C-007E8E79BF1B,"F31MH105151","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$0.00",08/13/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.242","Mental Health Research Grants",2014,Prime
16D1D860-C6CF-12E9-A24D-00E3E570D751,"R01EB013661","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",04,"USA","$278,234.00",09/09/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.286","Discovery and Applied Research for Technological Innovations to Improve Human Health",2014,Prime
7AF59E9F-D6E7-EEFB-F6AB-0757BC021DEB,"T32HL094274","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",N/A,"USA","$31,950.00",06/03/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.837","Cardiovascular Diseases Research",2014,Prime
B026E9C0-9190-472A-9061-084D4974B3AC,"R01DK095024","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$465,609.00",06/03/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.847","Diabetes, Digestive, and Kidney Diseases Extramural Research",2014,Prime
34F2AA84-6B65-6EC4-7DF3-09236A400A25,"R21HD073095","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$228,906.00",03/27/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.865","Child Health and Human Development Extramural Research",2014,Prime
900B01FD-5845-1BB5-961D-0DF00E0F891B,"R01FD004372","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",14,"USA","$397,321.00",09/10/2014,Grants,"Department of Health and Human Services","Food and Drug Administration","N/A","N/A","93.103","Food and Drug Administration_Research",2014,Prime
62ACBA16-2BA0-FB1D-BAAB-0E8877F3B373,"R01HD081355","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$335,174.00",07/03/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.865","Child Health and Human Development Extramural Research",2014,Prime
6E9327B9-1860-DDB8-B73E-0F6B33DFC673,"F32NS083191","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","($49,214.00)",03/28/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.853","Extramural Research Programs in the Neurosciences and Neurological Disorders",2014,Prime
205BD71A-C34D-1A77-EF34-149E0C2A75DD,"K23HD071971","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$132,624.00",11/25/2013,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.865","Child Health and Human Development Extramural Research",2014,Prime
6938131D-3DDD-5FB5-30AC-1719136D65F8,"K23DK101826","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",14,"USA","$178,867.00",08/22/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.847","Diabetes, Digestive, and Kidney Diseases Extramural Research",2014,Prime
032CEF9B-83FB-A36B-EFDF-18C794093C61,"R24AG039350","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",14,"USA","$179,347.00",05/31/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.866","Aging Research",2014,Prime
33F54EC4-8E5F-DDB1-5B8E-19BC218DC3B8,"F32DK104460","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$49,850.00",09/09/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.847","Diabetes, Digestive, and Kidney Diseases Extramural Research",2014,Prime
5FFBF6FD-AB56-47B3-4328-1AC0BA865C50,"R01NS075209","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",14,"USA","$560,538.00",03/24/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.853","Extramural Research Programs in the Neurosciences and Neurological Disorders",2014,Prime
5EB2D32C-33C9-50C1-0CE3-1B71EFB3F38E,"KL2TR001083","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$1,021,806.00",07/08/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.350","National Center for Advancing Translational Sciences",2014,Prime
AF3571DA-8495-CB40-7906-1FEF004A8723,"R01HL122167","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$428,508.00",08/19/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.839","Blood Diseases and Resources Research",2014,Prime
A5260493-6954-6BAB-91FE-22AC0E1F5930,"F31MH105151","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$33,563.00",08/13/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.242","Mental Health Research Grants",2014,Prime
EB501441-6A93-FC6A-27DF-279A5673FDAE,"R01DK034238","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$544,027.00",09/19/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.847","Diabetes, Digestive, and Kidney Diseases Extramural Research",2014,Prime
2EE90602-0146-D7FB-21C0-27E579EEF814,"R01AI021144","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",14,"USA","$548,910.00",11/27/2013,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.855","Allergy, Immunology and Transplantation Research",2014,Prime
E54CCA6E-386F-5B13-3C84-2BEC3D236C5D,"R25CA118681","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$490,231.00",08/21/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.398","Cancer Research Manpower",2014,Prime
B4DD5EED-C34F-D027-D8A6-300C4AD351AC,"F32CA189408","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$51,530.00",08/05/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.398","Cancer Research Manpower",2014,Prime
8B06E447-B6F2-2706-94AD-339E1CEEA28F,"K25DK097279","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",14,"USA","$162,422.00",09/04/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.847","Diabetes, Digestive, and Kidney Diseases Extramural Research",2014,Prime
33D21348-43E9-C4E2-211B-399939C52046,"K24DK085446","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$117,721.00",09/11/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.847","Diabetes, Digestive, and Kidney Diseases Extramural Research",2014,Prime
71CB58A0-50FB-AE8C-F0B6-3A88D3A24D51,"R01HD047520","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$592,739.00",08/18/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.865","Child Health and Human Development Extramural Research",2014,Prime
55097596-D9E0-791E-36EC-3B89BD845F62,"F32MH105053","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$0.00",08/28/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.242","Mental Health Research Grants",2014,Prime
22644CF0-A6D9-857E-DE30-456BF67480C0,"R01HD084214","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",N/A,"USA","$542,422.00",09/22/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.865","Child Health and Human Development Extramural Research",2014,Prime
B14C669F-F08E-A606-D0DD-46B5A448141C,"R01GM109836","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",14,"USA","$297,844.00",07/14/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.859","Biomedical Research and Research Training",2014,Prime
B00413B1-539D-B587-17A5-47EDA3C6B38D,"R01HL116448","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$749,856.00",05/30/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.837","Cardiovascular Diseases Research",2014,Prime
1A841948-2C85-362B-DF6B-482C39167AA8,"K23DA031808","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",14,"USA","$151,287.00",05/20/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.279","Drug Abuse and Addiction Research Programs",2014,Prime
05DEEA5C-F142-2766-BCEC-4A2A2949E043,"K23HD068400","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",12,"USA","$130,073.00",11/20/2013,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.865","Child Health and Human Development Extramural Research",2014,Prime
4207EA52-C594-A20F-5FB4-4B73047E8249,"F30AG043235","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$33,178.00",08/08/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.866","Aging Research",2014,Prime
8B397F12-F3A8-0B71-83AC-4E7119F074EC,"R01CA121163","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$650,145.00",07/17/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.394","Cancer Detection and Diagnosis Research",2014,Prime
24EDE5A0-582E-B4F9-767B-587369424587,"R01HL089315","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$379,465.00",08/15/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.837","Cardiovascular Diseases Research",2014,Prime
54334026-4298-CEF7-CC80-5A758DE16F4E,"R01GM097463","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",14,"USA","$435,312.00",05/28/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.859","Biomedical Research and Research Training",2014,Prime
12E98D2D-0ACD-E5EA-0F45-5AEA045779CE,"R01NS089583","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$398,538.00",09/25/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.853","Extramural Research Programs in the Neurosciences and Neurological Disorders",2014,Prime
113CA55F-77F2-0DFF-4CB1-5C00F465FB2B,"R01HD084215","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$589,286.00",09/22/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.865","Child Health and Human Development Extramural Research",2014,Prime
6422BA75-7F75-E9E7-428F-5E49BDA943B6,"K24DK076808","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$167,966.00",09/17/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.847","Diabetes, Digestive, and Kidney Diseases Extramural Research",2014,Prime
4BB25A01-44F1-777A-E6B2-6103834A7C57,"R01CA186275","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$363,136.00",04/29/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.394","Cancer Detection and Diagnosis Research",2014,Prime
A3C4C8BA-32C2-516B-024C-617EB61F5B44,"U01HG007036","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$386,699.00",06/26/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.172","Human Genome Research",2014,Prime
03CD36CF-EF3B-6D1E-3B33-64A94E91D05D,"T32GM007365","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",14,"USA","$1,303,486.00",06/24/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.859","Biomedical Research and Research Training",2014,Prime
DB51CD36-12CB-F165-8EDD-66F5C2385012,"K25HD074652","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$132,543.00",05/14/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.865","Child Health and Human Development Extramural Research",2014,Prime
65DAB7B0-2A05-71D0-9844-6C6B74AF94DE,"UM1HL113456","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$493,261.00",03/03/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.837","Cardiovascular Diseases Research",2014,Prime
F68331FB-20A7-FAE7-E7E6-6D64FD803083,"R01NS086085","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$449,410.00",06/09/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.853","Extramural Research Programs in the Neurosciences and Neurological Disorders",2014,Prime
63CA5073-2121-22D3-BD6C-6DBA9BB6BED0,"T32GM007790","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$451,341.00",07/21/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.859","Biomedical Research and Research Training",2014,Prime
63ADCDF2-BE04-7CA6-E7BC-71005FB67C43,"K24DA029262","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",14,"USA","$202,100.00",03/21/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.279","Drug Abuse and Addiction Research Programs",2014,Prime
85C3B6F1-BD96-4357-6251-725B619F35B1,"T32DA035165","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",14,"USA","$362,071.00",06/17/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.279","Drug Abuse and Addiction Research Programs",2014,Prime
28395964-FEC4-B1C4-4A08-73049061D6EC,"U01GM110706","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$2,207,718.00",05/29/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.859","Biomedical Research and Research Training",2014,Prime
66CDE8C5-D3B7-4AF1-414C-7876D2F09B92,"R00NS067066","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",14,"USA","$219,830.00",01/24/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.853","Extramural Research Programs in the Neurosciences and Neurological Disorders",2014,Prime
94CC86D5-0937-6077-0BB3-79ADAEA876A0,"T32DA035165","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",14,"USA","$107,676.00",06/26/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.279","Drug Abuse and Addiction Research Programs",2014,Prime
DEB234F9-ECDD-8BF7-AF43-7AC443B0111E,"K99HL119617","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$125,290.00",06/10/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.837","Cardiovascular Diseases Research",2014,Prime
FCF14CAD-0E9A-54AD-7FE6-858D5ABBFB7C,"U01AI101984","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","($282,953.00)",07/11/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.855","Allergy, Immunology and Transplantation Research",2014,Prime
DA06DFFE-F190-0404-FAF1-86CA8B7AE7E9,"R01CA149318","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$471,083.00",05/20/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.395","Cancer Treatment Research",2014,Prime
A1A621C0-1D0C-B9A1-560B-86FB75FEB1CB,"F32MH105053","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$53,282.00",08/28/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.242","Mental Health Research Grants",2014,Prime
F6B56B32-1083-F4EA-DE4F-8DA24959F06C,"T32AI007502","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$243,282.00",07/10/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.855","Allergy, Immunology and Transplantation Research",2014,Prime
A36C6123-63BD-A491-B96B-8DC0B0F3B3FB,"U01AI101984","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$282,953.00",07/11/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.855","Allergy, Immunology and Transplantation Research",2014,Prime
CA261AA5-3BA6-EA09-C592-9099EC707992,"R01CA161091","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$316,592.00",04/08/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.394","Cancer Detection and Diagnosis Research",2014,Prime
ECC6CD49-9D1B-97C7-C7BC-969C6A5DD35C,"F31NS078865","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$34,116.00",12/20/2013,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.853","Extramural Research Programs in the Neurosciences and Neurological Disorders",2014,Prime
98034463-5B9D-F1F1-068E-973BBADD17FB,"R01EB015776","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$385,463.00",09/09/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.286","Discovery and Applied Research for Technological Innovations to Improve Human Health",2014,Prime
A3B32FF6-37C0-F0EB-1399-9850F8DFC522,"R01MH091342","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$395,000.00",05/08/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.242","Mental Health Research Grants",2014,Prime
FC7E6CA1-AB60-4FF2-FB1D-985D7C7CD37E,"R01DK092241","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$517,030.00",06/05/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.847","Diabetes, Digestive, and Kidney Diseases Extramural Research",2014,Prime
619B00BC-F5EF-FB89-B6FE-98A37A005A67,"U01AI067068","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$690,683.00",04/01/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.855","Allergy, Immunology and Transplantation Research",2014,Prime
01BEB27D-8552-FCF0-43B8-9B0755A8AB1F,"R01HL101388","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","($236,112.00)",08/30/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.837","Cardiovascular Diseases Research",2014,Prime
1B9B58B0-F306-04F4-BADE-9C44D1654257,"F32DK103473","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$51,530.00",08/13/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.847","Diabetes, Digestive, and Kidney Diseases Extramural Research",2014,Prime
C5779FA5-FA2F-DC59-A7F0-9EA599EA04E4,"K23AI104401","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$132,120.00",06/12/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.855","Allergy, Immunology and Transplantation Research",2014,Prime
B29C8ABF-E0B5-345A-E3E2-A07D81950A69,"U01HG007036","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$346,990.00",03/25/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.172","Human Genome Research",2014,Prime
7A4EB0D7-9CF8-D364-A254-A50847C6CC0E,"R01EB015776","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$55,970.00",08/01/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.286","Discovery and Applied Research for Technological Innovations to Improve Human Health",2014,Prime
9418C4A3-9F90-19F6-6688-A944C6C50DED,"R01DK102016","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$669,184.00",09/23/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.847","Diabetes, Digestive, and Kidney Diseases Extramural Research",2014,Prime
62A0810B-F718-717E-DADB-A95A74F9F92E,"K24HL086703","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$181,216.00",03/26/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.837","Cardiovascular Diseases Research",2014,Prime
FCA03A3D-1D1E-B59A-34D4-AF1548B452B1,"U01AI101984","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$149,998.00",08/14/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.855","Allergy, Immunology and Transplantation Research",2014,Prime
CA0F0701-8DD1-8C9E-90D9-B47D44242A33,"F31NS078865","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$444.00",02/20/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.853","Extramural Research Programs in the Neurosciences and Neurological Disorders",2014,Prime
1B1DBBB4-08C5-D31C-6300-BC88ED84FE5B,"R01HL113294","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$385,628.00",08/08/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.838","Lung Diseases Research",2014,Prime
CE5331CF-C232-0FAB-4FC8-C067C6CCD037,"TL1TR001084","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$406,687.00",07/08/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.350","National Center for Advancing Translational Sciences",2014,Prime
E161A6E3-64E5-139C-9DB9-C4C9DC8873D8,"T32AR007422","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$153,020.00",05/12/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.846","Arthritis, Musculoskeletal and Skin Diseases Research",2014,Prime
CD25C9C3-F433-0EED-05FF-C5CD47646E1C,"R01EB019241","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$1,154,474.00",06/06/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.286","Discovery and Applied Research for Technological Innovations to Improve Human Health",2014,Prime
C67B56DB-D7B0-10DE-9C4A-C6204AB880F1,"R01MH100900","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$691,421.00",08/06/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.242","Mental Health Research Grants",2014,Prime
56BBBDBA-B2B4-E55A-FFA3-D4347AA28B88,"R21CA177447","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$258,437.00",08/08/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.394","Cancer Detection and Diagnosis Research",2014,Prime
A54984C6-BB19-56D0-3D22-D40FC543BB63,"R01DK096038","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$391,356.00",05/14/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.847","Diabetes, Digestive, and Kidney Diseases Extramural Research",2014,Prime
59B92AB8-20A6-39FE-461B-D5F721EFD457,"R25DK078382","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",12,"USA","$162,600.00",07/09/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.847","Diabetes, Digestive, and Kidney Diseases Extramural Research",2014,Prime
37B8A052-B429-65C6-D248-D706D3330231,"R01MH100900","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$318,024.00",09/03/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.242","Mental Health Research Grants",2014,Prime
DDAE777A-C7F2-F014-5E0C-D72815295BBB,"K23HD079557","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$131,895.00",04/10/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.865","Child Health and Human Development Extramural Research",2014,Prime
EA398C58-7F31-7989-D5B5-D77D87227F8E,"R21HL127900","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$200,759.00",09/19/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.838","Lung Diseases Research",2014,Prime
89712451-BF5B-442D-52C0-D9D457199095,"U01AI067068","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$648,121.00",07/21/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.855","Allergy, Immunology and Transplantation Research",2014,Prime
C40732BD-D614-0D39-6C77-DB3122499C2B,"K23GM111657","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",18,"USA","$130,988.00",08/12/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.859","Biomedical Research and Research Training",2014,Prime
93AC4B6B-F0B3-A097-A4F9-DB17E7BE3CBD,"R00NS067066","N/A",009214214,"STANFORD UNIVERSITY","Stanford                    ","CA",18,"USA","CA",14,"USA","$21,982.00",03/11/2014,Grants,"Department of Health and Human Services","National Institutes of Health","N/A","N/A","93.853","Extramural Research Programs in the Neurosciences and Neurological Disorders",2014,Prime
